Subject,Sex,Age,Group,Running,Sample,Cue,Target,Acc,RT,Resp,Condition,WordType
15,female,21,Recognition,Recognition,19,embezzle,NA,0,1698,NA,Study,Target
15,female,21,Recognition,Recognition,20,space,NA,0,2325,NA,Meaning,Target
15,female,21,Recognition,Recognition,21,resistant,NA,0,3076,NA,Foil,Target
15,female,21,Recognition,Recognition,22,maunder,NA,1,2409,NA,Foil,Cue
15,female,21,Recognition,Recognition,23,smart,NA,1,1764,NA,Foil,Target
15,female,21,Recognition,Recognition,24,spoffish,NA,1,1671,NA,First Word,Cue
15,female,21,Recognition,Recognition,25,everse,NA,0,4422,NA,Study,Cue
15,female,21,Recognition,Recognition,26,unyielding,NA,1,3013,NA,Foil,Target
15,female,21,Recognition,Recognition,27,cheat,NA,0,1679,NA,First Word,Target
15,female,21,Recognition,Recognition,28,withdraw,NA,1,3263,NA,Meaning,Target
15,female,21,Recognition,Recognition,29,inculcate,NA,1,2183,NA,First Word,Cue
15,female,21,Recognition,Recognition,30,interstice,NA,1,1334,NA,Meaning,Cue
15,female,21,Recognition,Recognition,31,encomium,NA,1,2150,NA,Foil,Cue
15,female,21,Recognition,Recognition,32,sententious,NA,1,1816,NA,First Word,Cue
15,female,21,Recognition,Recognition,33,intractable,NA,1,1425,NA,First Word,Cue
15,female,21,Recognition,Recognition,34,subvention,NA,1,1054,NA,First Word,Cue
15,female,21,Recognition,Recognition,35,instil,NA,1,650,NA,First Word,Target
15,female,21,Recognition,Recognition,36,consider,NA,0,1600,NA,Meaning,Target
15,female,21,Recognition,Recognition,37,mendicant,NA,1,1889,NA,Meaning,Cue
15,female,21,Recognition,Recognition,38,tribute,NA,1,1981,NA,Foil,Target
15,female,21,Recognition,Recognition,39,peculate,NA,1,1315,NA,Study,Cue
15,female,21,Recognition,Recognition,40,clear,NA,0,1148,NA,First Word,Target
15,female,21,Recognition,Recognition,41,moralising,NA,0,2267,NA,First Word,Target
15,female,21,Recognition,Recognition,42,fussy,NA,0,1901,NA,First Word,Target
15,female,21,Recognition,Recognition,43,effulgent,NA,1,1553,NA,Meaning,Cue
15,female,21,Recognition,Recognition,44,sacrifice,NA,1,1948,NA,Study,Target
15,female,21,Recognition,Recognition,45,beggar,NA,0,2500,NA,Meaning,Target
15,female,21,Recognition,Recognition,46,discover,NA,0,1948,NA,First Word,Target
15,female,21,Recognition,Recognition,47,impede,NA,1,1715,NA,Study,Target
15,female,21,Recognition,Recognition,48,branch,NA,1,1737,NA,Foil,Target
15,female,21,Recognition,Recognition,49,stanchion,NA,0,1572,NA,Study,Cue
15,female,21,Recognition,Recognition,50,imprison,NA,1,2118,NA,Study,Target
15,female,21,Recognition,Recognition,51,objurgate,NA,1,1029,NA,Meaning,Cue
15,female,21,Recognition,Recognition,52,disgrace,NA,1,2070,NA,Foil,Target
15,female,21,Recognition,Recognition,53,quench,NA,1,1591,NA,Foil,Target
15,female,21,Recognition,Recognition,54,stolid,NA,1,2370,NA,Meaning,Cue
15,female,21,Recognition,Recognition,55,imprecation,NA,1,1804,NA,Meaning,Cue
15,female,21,Recognition,Recognition,56,hidden,NA,0,1690,NA,First Word,Target
15,female,21,Recognition,Recognition,57,reject,NA,0,1364,NA,First Word,Target
15,female,21,Recognition,Recognition,58,edible,NA,1,2352,NA,Foil,Target
15,female,21,Recognition,Recognition,59,recreant,NA,0,1790,NA,Study,Cue
15,female,21,Recognition,Recognition,60,perpend,NA,1,2074,NA,Meaning,Cue
15,female,21,Recognition,Recognition,61,undeveloped,NA,1,2073,NA,Foil,Target
15,female,21,Recognition,Recognition,62,minatory,NA,1,2432,NA,First Word,Cue
15,female,21,Recognition,Recognition,63,sodality,NA,1,1258,NA,First Word,Cue
15,female,21,Recognition,Recognition,64,sprauncy,NA,1,1838,NA,Foil,Cue
15,female,21,Recognition,Recognition,65,arrogance,NA,1,1998,NA,First Word,Target
15,female,21,Recognition,Recognition,66,roke,NA,1,1642,NA,Foil,Cue
15,female,21,Recognition,Recognition,67,roil,NA,1,1570,NA,Study,Cue
15,female,21,Recognition,Recognition,68,flourish,NA,1,1399,NA,Meaning,Target
15,female,21,Recognition,Recognition,69,tube,NA,0,2644,NA,First Word,Target
15,female,21,Recognition,Recognition,70,gossamer,NA,1,1821,NA,Foil,Cue
15,female,21,Recognition,Recognition,71,loud,NA,0,2086,NA,Study,Target
15,female,21,Recognition,Recognition,72,shining,NA,0,1800,NA,Meaning,Target
15,female,21,Recognition,Recognition,73,inimical,NA,1,1429,NA,Meaning,Cue
15,female,21,Recognition,Recognition,74,compendious,NA,0,770,NA,Foil,Cue
15,female,21,Recognition,Recognition,75,surquedry,NA,1,707,NA,First Word,Cue
15,female,21,Recognition,Recognition,76,valinch,NA,1,1196,NA,First Word,Cue
15,female,21,Recognition,Recognition,77,descry,NA,1,1637,NA,First Word,Cue
15,female,21,Recognition,Recognition,78,burgeon,NA,0,1903,NA,Meaning,Cue
15,female,21,Recognition,Recognition,79,stentorian,NA,0,2114,NA,Study,Cue
15,female,21,Recognition,Recognition,80,mist,NA,1,1962,NA,Foil,Target
15,female,21,Recognition,Recognition,81,beginner,NA,0,1808,NA,Study,Target
15,female,21,Recognition,Recognition,82,noisy,NA,1,2330,NA,Study,Target
15,female,21,Recognition,Recognition,83,surrendering,NA,0,1964,NA,Study,Target
15,female,21,Recognition,Recognition,84,flimsy,NA,1,1496,NA,Foil,Target
15,female,21,Recognition,Recognition,85,immure,NA,1,1953,NA,Study,Cue
15,female,21,Recognition,Recognition,86,leaf,NA,1,1666,NA,Foil,Target
15,female,21,Recognition,Recognition,87,overcome,NA,1,2275,NA,Study,Target
15,female,21,Recognition,Recognition,88,slake,NA,1,1518,NA,Foil,Cue
15,female,21,Recognition,Recognition,89,subdolous,NA,1,2668,NA,Meaning,Cue
15,female,21,Recognition,Recognition,90,frond,NA,1,2193,NA,Foil,Cue
15,female,21,Recognition,Recognition,91,plunder,NA,0,1970,NA,Meaning,Target
15,female,21,Recognition,Recognition,92,lassitude,NA,0,1418,NA,Study,Cue
15,female,21,Recognition,Recognition,93,crafty,NA,0,1223,NA,Meaning,Target
15,female,21,Recognition,Recognition,94,subsecive,NA,1,3130,NA,First Word,Cue
15,female,21,Recognition,Recognition,95,rebarbative,NA,0,1742,NA,Meaning,Cue
15,female,21,Recognition,Recognition,96,threatening,NA,1,3731,NA,First Word,Target
15,female,21,Recognition,Recognition,97,abjure,NA,1,1941,NA,First Word,Cue
15,female,21,Recognition,Recognition,98,tiredness,NA,1,1903,NA,Study,Target
15,female,21,Recognition,Recognition,99,superate,NA,1,1613,NA,Study,Cue
15,female,21,Recognition,Recognition,100,unmanageable,NA,1,3050,NA,First Word,Target
15,female,21,Recognition,Recognition,101,lament,NA,0,1998,NA,Meaning,Target
15,female,21,Recognition,Recognition,102,ramble,NA,1,1159,NA,Foil,Target
15,female,21,Recognition,Recognition,103,billow,NA,0,1269,NA,Study,Target
15,female,21,Recognition,Recognition,104,pertinacious,NA,0,2247,NA,Foil,Cue
15,female,21,Recognition,Recognition,105,subluxation,NA,0,1932,NA,Study,Cue
15,female,21,Recognition,Recognition,106,flatter,NA,0,1113,NA,Study,Target
15,female,21,Recognition,Recognition,107,rebellious,NA,0,1414,NA,Meaning,Target
15,female,21,Recognition,Recognition,108,trammel,NA,0,1106,NA,Study,Cue
15,female,21,Recognition,Recognition,109,rebuke,NA,1,2493,NA,Meaning,Target
15,female,21,Recognition,Recognition,110,blandish,NA,0,1330,NA,Study,Cue
15,female,21,Recognition,Recognition,111,immolate,NA,0,1626,NA,Study,Cue
15,female,21,Recognition,Recognition,112,hostile,NA,1,2221,NA,Meaning,Target
15,female,21,Recognition,Recognition,113,picaroon,NA,1,1796,NA,First Word,Cue
15,female,21,Recognition,Recognition,114,recondite,NA,0,2177,NA,First Word,Cue
15,female,21,Recognition,Recognition,115,spoliate,NA,0,1773,NA,Meaning,Cue
15,female,21,Recognition,Recognition,116,curse,NA,1,2367,NA,Meaning,Target
15,female,21,Recognition,Recognition,117,orotund,NA,1,3050,NA,Foil,Cue
15,female,21,Recognition,Recognition,118,threnody,NA,0,1669,NA,Meaning,Cue
15,female,21,Recognition,Recognition,119,inchoate,NA,1,1115,NA,Foil,Cue
15,female,21,Recognition,Recognition,120,fellowship,NA,1,2010,NA,First Word,Target
16,male,20,Recall,PracticeStudy,1,achene,fruit,NA,NA,NA,NA,NA
16,male,20,Recall,PracticeStudy,2,leggiadrous,elegant,NA,NA,NA,NA,NA
16,male,20,Recall,PracticeStudy,3,infandous,horrible,NA,NA,NA,NA,NA
16,male,20,Recall,Study,1,maunder,ramble,NA,NA,NA,NA,NA
16,male,20,Recall,Study,2,spoffish,fussy,NA,NA,NA,NA,NA
16,male,20,Recall,Study,3,encomium,tribute,NA,NA,NA,NA,NA
16,male,20,Recall,Study,4,contumacious,rebellious,NA,NA,NA,NA,NA
16,male,20,Recall,Study,5,sententious,moralising,NA,NA,NA,NA,NA
16,male,20,Recall,Study,6,subsecive,spare,NA,NA,NA,NA,NA
16,male,20,Recall,Study,7,renitent,resistant,NA,NA,NA,NA,NA
16,male,20,Recall,Study,8,subvention,grant,NA,NA,NA,NA,NA
16,male,20,Recall,Study,9,effulgent,shining,NA,NA,NA,NA,NA
16,male,20,Recall,Study,10,valinch,tube,NA,NA,NA,NA,NA
16,male,20,Recall,Study,11,opprobrium,disgrace,NA,NA,NA,NA,NA
16,male,20,Recall,Study,12,interstice,space,NA,NA,NA,NA,NA
16,male,20,Recall,Study,13,plangent,noisy,NA,NA,NA,NA,NA
16,male,20,Recall,Study,14,inimical,hostile,NA,NA,NA,NA,NA
16,male,20,Recall,Study,15,spoliate,plunder,NA,NA,NA,NA,NA
16,male,20,Recall,PracticeFirstWord,1,zamindar,landlord,0,9440,,NA,NA
16,male,20,Recall,PracticeFirstWord,2,tantivy,quick,0,6185,attentive,NA,NA
16,male,20,Recall,PracticeFirstWord,3,gadoid,fish,0,8023,rude,NA,NA
16,male,20,Recall,First Word,1,imprecation,curse,0,7170,intersect,NA,NA
16,male,20,Recall,First Word,2,surquedry,arrogance,0,6027,quickly,NA,NA
16,male,20,Recall,First Word,3,subduce,withdraw,0,6549,looked,NA,NA
16,male,20,Recall,First Word,4,sprauncy,smart,0,6475,happy,NA,NA
16,male,20,Recall,First Word,5,lassitude,tiredness,0,4071,attitude,NA,NA
16,male,20,Recall,First Word,6,peculate,embezzle,0,4068,polite,NA,NA
16,male,20,Recall,First Word,7,slake,quench,0,4513,leave,NA,NA
16,male,20,Recall,First Word,8,stentorian,loud,0,5836,centurion,NA,NA
16,male,20,Recall,First Word,9,immure,imprison,0,3705,immune,NA,NA
16,male,20,Recall,First Word,10,perpend,consider,0,4481,pretend,NA,NA
16,male,20,Recall,First Word,11,recondite,hidden,0,5313,recite,NA,NA
16,male,20,Recall,First Word,12,orotund,pompous,0,3044,pretend,NA,NA
16,male,20,Recall,First Word,13,mendicant,beggar,0,3696,medical,NA,NA
16,male,20,Recall,First Word,14,rebarbative,repellent,0,7076,loud,NA,NA
16,male,20,Recall,First Word,15,tyro,beginner,0,3904,tired,NA,NA
16,male,20,Recall,PracticeMeaning,1,desman,mole,0,5606,male,NA,NA
16,male,20,Recall,PracticeMeaning,2,carcanet,necklace,0,6015,bone,NA,NA
16,male,20,Recall,PracticeMeaning,3,droze,drip,0,5788,sleep,NA,NA
16,male,20,Recall,Meaning,1,inculcate,instil,0,6289,necklace,NA,NA
16,male,20,Recall,Meaning,2,inchoate,undeveloped,0,3233,choke,NA,NA
16,male,20,Recall,Meaning,3,objurgate,rebuke,0,5698,oblidge,NA,NA
16,male,20,Recall,Meaning,4,burgeon,flourish,0,4530,burden,NA,NA
16,male,20,Recall,Meaning,5,succursal,branch,0,5797,secure,NA,NA
16,male,20,Recall,Meaning,6,pertinacious,unyielding,0,4701,necklace,NA,NA
16,male,20,Recall,Meaning,7,everse,overthrow,0,3463,reverse,NA,NA
16,male,20,Recall,Meaning,8,roke,mist,0,3655,role,NA,NA
16,male,20,Recall,Meaning,9,trammel,impede,0,3376,camel,NA,NA
16,male,20,Recall,Meaning,10,limpid,clear,0,5438,limp,NA,NA
16,male,20,Recall,Meaning,11,compendious,concise,0,5197,hurt,NA,NA
16,male,20,Recall,Meaning,12,subdolous,crafty,0,3368,subdue,NA,NA
16,male,20,Recall,Meaning,13,blandish,flatter,0,4109,hurt,NA,NA
16,male,20,Recall,Meaning,14,superate,overcome,0,5590,separate,NA,NA
16,male,20,Recall,Meaning,15,stolid,unemotional,0,6396,attract,NA,NA
16,male,20,Recall,RecallPractice,1,achene,fruit,0,7660,necklace,Study,Cue
16,male,20,Recall,RecallPractice,2,zamindar,landlord,0,7766,hurt,firstword,Cue
16,male,20,Recall,RecallPractice,3,infandous,horrible,0,14025,hurt,Study,Cue
16,male,20,Recall,Recall,1,stolid,unemotional,0,8992,hurt,Meaning,Cue
16,male,20,Recall,Recall,2,contumacious,rebellious,0,4220,impede,Study,Cue
16,male,20,Recall,Recall,3,subsecive,spare,0,4487,decisive,Study,Cue
16,male,20,Recall,Recall,4,trammel,impede,0,3612,camel,Meaning,Cue
16,male,20,Recall,Recall,5,objurgate,rebuke,0,4134,oblidge,Meaning,Cue
16,male,20,Recall,Recall,6,descry,discover,0,3428,hurt,Foil,Cue
16,male,20,Recall,Recall,7,surquedry,arrogance,0,6899,tried,First Word,Cue
16,male,20,Recall,Recall,8,pertinacious,unyielding,0,4233,potential,Meaning,Cue
16,male,20,Recall,Recall,9,orotund,pompous,0,5181,turn,First Word,Cue
16,male,20,Recall,Recall,10,spoffish,fussy,0,5110,selfish,Study,Cue
16,male,20,Recall,Recall,11,blandish,flatter,0,3533,hurt,Meaning,Cue
16,male,20,Recall,Recall,12,mendicant,beggar,0,6902,medical,First Word,Cue
16,male,20,Recall,Recall,13,gossamer,flimsy,0,8511,leader,Foil,Cue
16,male,20,Recall,Recall,14,inculcate,instil,0,13279,indulge,Meaning,Cue
16,male,20,Recall,Recall,15,subluxation,dislocation,0,10441,helped,Foil,Cue
16,male,20,Recall,Recall,16,renitent,resistant,0,3228,emit,Study,Cue
16,male,20,Recall,Recall,17,imprecation,curse,0,7343,impression,First Word,Cue
16,male,20,Recall,Recall,18,effulgent,shining,0,7084,endulgent,Study,Cue
16,male,20,Recall,Recall,19,intractable,unmanageable,0,4216,attractable,Foil,Cue
16,male,20,Recall,Recall,20,plangent,noisy,0,3171,plant,Study,Cue
16,male,20,Recall,Recall,21,interstice,space,1,9383,space,Study,Cue
16,male,20,Recall,Recall,22,sodality,fellowship,0,2832,hero,Foil,Cue
16,male,20,Recall,Recall,23,encomium,tribute,0,5372,economy,Study,Cue
16,male,20,Recall,Recall,24,roke,mist,0,2610,rogue,Meaning,Cue
16,male,20,Recall,Recall,25,stentorian,loud,0,4785,centurion,First Word,Cue
16,male,20,Recall,Recall,26,succursal,branch,0,4858,succeed,Meaning,Cue
16,male,20,Recall,Recall,27,picaroon,cheat,0,3175,picturre,Foil,Cue
16,male,20,Recall,Recall,28,maunder,ramble,0,2717,launder,Study,Cue
16,male,20,Recall,Recall,29,perpend,consider,0,3295,prepare,First Word,Cue
16,male,20,Recall,Recall,30,valinch,tube,0,6352,hate,Study,Cue
16,male,20,Recall,Recall,31,opprobrium,disgrace,0,11165,sweet,Study,Cue
16,male,20,Recall,Recall,32,limpid,clear,0,4215,boring,Meaning,Cue
16,male,20,Recall,Recall,33,subduce,withdraw,0,6685,quit,First Word,Cue
16,male,20,Recall,Recall,34,slake,quench,0,3078,snake,First Word,Cue
16,male,20,Recall,Recall,35,subvention,grant,0,7251,intervention,Study,Cue
16,male,20,Recall,Recall,36,immure,imprison,0,3360,immune,First Word,Cue
16,male,20,Recall,Recall,37,frond,leaf,0,1573,fond,Foil,Cue
16,male,20,Recall,Recall,38,everse,overthrow,0,2548,reverse,Meaning,Cue
16,male,20,Recall,Recall,39,sprauncy,smart,0,4231,saucy,First Word,Cue
16,male,20,Recall,Recall,40,recreant,surrendering,0,3410,recall,Foil,Cue
16,male,20,Recall,Recall,41,tyro,beginner,0,2580,tired,First Word,Cue
16,male,20,Recall,Recall,42,spoliate,plunder,0,4090,soil,Study,Cue
16,male,20,Recall,Recall,43,threnody,lament,0,4064,melody,Foil,Cue
16,male,20,Recall,Recall,44,immolate,sacrifice,0,4740,immitate,Foil,Cue
16,male,20,Recall,Recall,45,subdolous,crafty,0,3220,subdue,Meaning,Cue
16,male,20,Recall,Recall,46,inimical,hostile,0,11077,friendly,Study,Cue
16,male,20,Recall,Recall,47,inchoate,undeveloped,0,3063,choked,Meaning,Cue
16,male,20,Recall,Recall,48,esculent,edible,0,3841,impede,Foil,Cue
16,male,20,Recall,Recall,49,abjure,reject,0,7235,behave,Foil,Cue
16,male,20,Recall,Recall,50,stanchion,support,0,7396,spoilt,Foil,Cue
16,male,20,Recall,Recall,51,peculate,embezzle,0,4703,polite,First Word,Cue
16,male,20,Recall,Recall,52,roil,billow,0,6571,roll,Foil,Cue
16,male,20,Recall,Recall,53,minatory,threatening,0,3615,miniture,Foil,Cue
16,male,20,Recall,Recall,54,compendious,concise,0,2908,impede,Meaning,Cue
16,male,20,Recall,Recall,55,sententious,moralising,0,2826,sentiment,Study,Cue
16,male,20,Recall,Recall,56,lassitude,tiredness,0,2830,lattitude,First Word,Cue
16,male,20,Recall,Recall,57,superate,overcome,0,3732,separate,Meaning,Cue
16,male,20,Recall,Recall,58,burgeon,flourish,0,2282,burden,Meaning,Cue
16,male,20,Recall,Recall,59,recondite,hidden,0,3090,recalled,First Word,Cue
16,male,20,Recall,Recall,60,rebarbative,repellent,0,5080,stolen,First Word,Cue
17,female,18,Recognition,PracticeMeaning,1,droze,drip,0,9852,win,NA,NA
17,female,18,Recognition,PracticeMeaning,2,carcanet,necklace,0,5782,fishing,NA,NA
17,female,18,Recognition,PracticeMeaning,3,desman,mole,0,8318,stubborn,NA,NA
17,female,18,Recognition,Meaning,1,effulgent,shining,0,4294,rich,NA,NA
17,female,18,Recognition,Meaning,2,opprobrium,disgrace,0,6537,golden,NA,NA
17,female,18,Recognition,Meaning,3,stolid,unemotional,0,4401,sad,NA,NA
17,female,18,Recognition,Meaning,4,limpid,clear,0,5515,sad,NA,NA
17,female,18,Recognition,Meaning,5,encomium,tribute,0,7030,metal,NA,NA
17,female,18,Recognition,Meaning,6,imprecation,curse,0,9852,consideration,NA,NA
17,female,18,Recognition,Meaning,7,succursal,branch,0,6190,distinct,NA,NA
17,female,18,Recognition,Meaning,8,maunder,ramble,0,6939,walk,NA,NA
17,female,18,Recognition,Meaning,9,stanchion,support,0,8669,trident,NA,NA
17,female,18,Recognition,Meaning,10,stentorian,loud,0,4748,strict,NA,NA
17,female,18,Recognition,Meaning,11,esculent,edible,0,7843,hopeful,NA,NA
17,female,18,Recognition,Meaning,12,renitent,resistant,0,6654,same,NA,NA
17,female,18,Recognition,Meaning,13,subvention,grant,0,9452,vetn,NA,NA
17,female,18,Recognition,Meaning,14,immure,imprison,0,6593,mountain,NA,NA
17,female,18,Recognition,Meaning,15,immolate,sacrifice,0,7188,copy,NA,NA
17,female,18,Recognition,PracticeStudy,1,leggiadrous,elegant,NA,NA,NA,NA,NA
17,female,18,Recognition,PracticeStudy,2,achene,fruit,NA,NA,NA,NA,NA
17,female,18,Recognition,PracticeStudy,3,infandous,horrible,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,1,pertinacious,unyielding,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,2,contumacious,rebellious,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,3,interstice,space,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,4,objurgate,rebuke,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,5,subluxation,dislocation,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,6,lassitude,tiredness,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,7,intractable,unmanageable,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,8,roil,billow,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,9,rebarbative,repellent,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,10,abjure,reject,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,11,inchoate,undeveloped,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,12,inculcate,instil,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,13,minatory,threatening,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,14,everse,overthrow,NA,NA,NA,NA,NA
17,female,18,Recognition,Study,15,gossamer,flimsy,NA,NA,NA,NA,NA
17,female,18,Recognition,PracticeFirstWord,1,gadoid,fish,0,3277,dog,NA,NA
17,female,18,Recognition,PracticeFirstWord,2,tantivy,quick,0,4476,tent,NA,NA
17,female,18,Recognition,PracticeFirstWord,3,zamindar,landlord,0,4788,zoom,NA,NA
17,female,18,Recognition,First Word,1,subsecive,spare,0,4718,sea,NA,NA
17,female,18,Recognition,First Word,2,roke,mist,0,7160,egg,NA,NA
17,female,18,Recognition,First Word,3,threnody,lament,0,6802,threaten,NA,NA
17,female,18,Recognition,First Word,4,mendicant,beggar,0,6929,meditate,NA,NA
17,female,18,Recognition,First Word,5,spoliate,plunder,0,7228,wish,NA,NA
17,female,18,Recognition,First Word,6,picaroon,cheat,0,5140,fish,NA,NA
17,female,18,Recognition,First Word,7,descry,discover,0,4284,dry,NA,NA
17,female,18,Recognition,First Word,8,blandish,flatter,0,3480,plain,NA,NA
17,female,18,Recognition,First Word,9,sententious,moralising,0,7027,regal,NA,NA
17,female,18,Recognition,First Word,10,valinch,tube,0,2731,evil,NA,NA
17,female,18,Recognition,First Word,11,trammel,impede,0,0,,NA,NA
17,female,18,Recognition,First Word,12,slake,quench,0,4723,lock,NA,NA
17,female,18,Recognition,First Word,13,compendious,concise,0,3862,superb,NA,NA
17,female,18,Recognition,First Word,14,subduce,withdraw,0,5436,induce,NA,NA
17,female,18,Recognition,First Word,15,tyro,beginner,0,4003,strong,NA,NA
17,female,18,Recognition,RecognitionPractice,1,mole,NA,1,4332,NA,meaning,Target
17,female,18,Recognition,RecognitionPractice,2,tantivy,NA,1,3107,NA,firstword,Cue
17,female,18,Recognition,RecognitionPractice,3,gadoid,NA,1,2843,NA,firstword,Cue
